,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,num_meanings_wordnet,num_synonyms_wordnet,log_subtlex_frequency,log_subtlex_cd,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,glove_distinctiveness,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings,num_ratings_synonyms,Word,pos_ntlk,pos_category,num_meanings_human_demean,num_synonyms_human_demean,num_meanings_wordnet_demean,num_synonyms_wordnet_demean,log_subtlex_frequency_demean,log_subtlex_cd_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,glove_distinctiveness_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,num_meanings_wordnet_zscore,num_synonyms_wordnet_zscore,log_subtlex_frequency_zscore,log_subtlex_cd_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,glove_distinctiveness_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
1438,BARKS,barks,n,0.7555555555555555,54,31,82,13,0.1368421052631579,0.6352941176470588,2.0,1.3043478260869563,9,11,2.2175,2.0374,-13.952396666317195,3.42857142857143,3.65217391304348,4.89285714285714,2.57142857142857,3.61111111111111,0.0983826065221634,2.409195,3.135494,2.079441541679836,2.6390573296152584,27.0,23.0,barks,NNS,NOUN,0.5835986051485396,-0.4100097444954982,5.735893788525368,2.2769084874348025,0.13834978662873354,0.15182527264106205,-1.0889074396485636,0.6373423187631189,0.24533647313586426,0.4082570706858535,0.6064444783056548,-0.45245315750458115,0.00233529891987079,-0.006603036603221035,-0.7761461808199126,1.1770029403889362,1.4399750342582727,-0.04118203280330113,1.7573986273530662,-0.4058314762572237,1.350932935062485,0.19758730543631695,0.19611556851180642,0.23732155921317277,-0.5822572982688858,0.9473928805432983,0.2535251784132452,0.7320845812131138,0.5819964716910271,-0.5806026438892223,0.08397578618397489,-0.008692964371985258,-0.5928183065862509,1.2993121986556635,1.2656885300525205,-0.6973173424383671
1439,NIMBLE,nimble,s,0.7672955974842768,47,27,75,10,0.1176470588235294,0.6351351351351351,1.1851851851851851,3.125,2,6,1.4914,1.4472,-13.854493811171023,2.48,2.53846153846154,4.75,3.78571428571429,3.28,0.1021788617941587,2.538974,3.218876,0.6931471805599453,1.0986122886681098,27.0,24.0,nimble,JJ,ADJ,-0.23121620966627532,1.4106424294175455,-1.2641062114746324,-2.7230915125651975,-0.5877502133712662,-0.4383747273589378,-0.9910045845023916,0.30623120765200884,-0.7032349554355659,0.2653999278287138,-0.5072678962762849,0.761832556781139,0.006131554191866104,0.12317596339677905,-0.6927641808199128,-0.20929142073095475,-0.10047000668887596,-0.029441990874579882,-0.6962646001970277,1.3962670577647325,-0.29772565139097174,-0.23630651710136794,-0.833156089698673,-0.6852335715044554,-0.5299069791741629,0.45520477361792605,-0.7267071433137414,0.4759138517602828,-0.4868180623224826,0.9776083763180211,0.22048658499790336,0.1621623997617747,-0.529131365567541,-0.23104011612736028,-0.08830968041464136,-0.4985283492637836
1440,STIFFS,stiffs,n,0.7483870967741936,47,27,69,12,0.1481481481481481,0.6351351351351351,1.7692307692307692,2.238095238095238,2,6,1.6902,1.6721,-16.278623412298995,3.0,2.03703703703704,3.88888888888889,1.92592592592593,2.83333333333333,0.0829208346108434,,,1.3862943611198906,1.9459101490553128,26.0,21.0,stiffs,NNS,NOUN,0.3528293743793087,0.5237376675127836,-1.2641062114746324,-2.7230915125651975,-0.38895021337126634,-0.2134747273589379,-3.4151341856303628,-0.14043545901466103,-0.1832349554355659,-0.595711183282396,-1.0086923977007851,-1.097955803007221,-0.0131264729914492,,,0.48385575982899054,0.746827853698327,-0.04835049158466309,1.0624800209490184,0.5184004371402487,-0.29772565139097174,-0.23630651710136794,-0.5513502700426433,-0.3336872331472976,-1.826130240043741,-0.20875367934852262,-0.18935087055979183,-1.0682263785526471,-0.9680282985238704,-1.4089326851322772,-0.4720191834545313,,,0.5341360412641514,0.6564359977508991,-0.8186977184551043
1441,PORE,pore,n,0.7908163265306123,59,34,96,7,0.0679611650485436,0.6344086021505376,1.6071428571428572,0.8148148148148148,4,11,1.3979,1.301,-12.016142575680476,4.22222222222222,3.58333333333333,4.42307692307692,2.67857142857143,2.52173913043478,0.0821025078927293,2.260025,3.044522,3.091042453358316,3.912023005428146,28.0,27.0,pore,NN,NOUN,0.19074146229139677,-0.8995427557676398,0.7358937885253676,2.2769084874348025,-0.6812502133712663,-0.5845747273589379,0.8473466509881558,-0.4520296619132109,1.0389872667866538,-0.0615231490943664,0.537603898595505,-0.34531030036172083,-0.013944799709563305,-0.15577303660322084,-0.8671181808199124,2.1886038520674163,2.71294071007116,-0.005921261828244373,0.5743824283556996,-0.8903758250401309,0.17331965902430166,0.19758730543631695,-0.9656955471324701,-0.9137621382799846,0.45309064272789307,-0.6719304067585974,1.0736660098447879,-0.11032300987217629,0.51593110885285,-0.44311343622387395,-0.501445664546205,-0.20507677583480224,-0.6623024686158745,2.416034476580225,2.3845815779843136,-0.1002621357152174
1442,LAUDANUM,laudanum,n,0.7976190476190477,52,30,82,4,0.0465116279069767,0.6341463414634146,1.0625,0.8181818181818182,1,2,1.4314,1.2304,-14.799606914790273,3.26923076923077,2.14814814814815,2.31034482758621,2.62068965517241,2.40909090909091,0.0648440143042789,,,0.0,0.0,16.0,11.0,laudanum,NN,NOUN,-0.35390139485146044,-0.8961757524006363,-2.2641062114746324,-6.7230915125651975,-0.6477502133712663,-0.6551747273589379,-1.9361176881216409,-0.5646778832570809,0.08599581379520416,-2.1742552445850762,-0.8975812865896748,-0.40319207376074084,-0.031203293298013704,,,-0.9024386012909,-1.1990822953569857,0.0008814592601910087,-1.0657082111633769,-0.88704313364599,-0.5332483065986084,-0.5834215751315158,-0.9182081479449599,-1.0241186144383454,-1.0352750042557715,-0.839379075653144,0.08886613456429536,-3.898863864154104,-0.8613964848201543,-0.5173892150775724,-1.1220495431800377,,,-0.996216273518872,-1.0539520975821157,0.014925363974136139
1443,COOLING,cooling,n,0.7741935483870968,45,26,75,9,0.1071428571428571,0.6338028169014085,1.6296296296296295,2.15,5,14,2.0531,1.959,-11.126746753881104,2.92,2.08333333333333,5.0,3.96296296296296,2.3,0.0765793098532423,2.978925,4.94876,1.791759469228055,2.4849066497880004,27.0,20.0,cooling,VBG,VERB,0.2132282347781691,0.4356424294175454,1.7358937885253676,5.2769084874348025,-0.026050213371266118,0.07342527264106224,1.7367424727875278,-0.6737687923479911,-0.26323495543556596,0.5153999278287138,-0.962396101404495,0.9390812340298091,-0.01946799774905031,0.5631269633967788,1.0371198191800874,0.8893208679371549,1.2858243544310146,-0.02254403997175991,0.6420971602848414,0.4312029473064073,0.40884231423193834,0.45792359895892787,-0.03692707108301872,0.11477272449907266,0.9286656911081964,-1.0015398918457643,-0.2720210663680918,0.924212628302747,-0.9235983761473276,1.2050596581347544,-0.7000561694666511,0.7413623343121392,0.7921492498795588,0.9817353997840951,1.1301953841886008,-0.3817283647948483
1444,LEISURELY,leisurely,s,0.7941176470588235,50,29,85,6,0.0659340659340659,0.6329113924050633,1.1111111111111112,2.6785714285714284,2,5,1.4771,1.4624,-13.087463229086726,1.8,2.39285714285714,4.73333333333333,4.17857142857143,2.16666666666667,0.1160325821695633,2.859817,3.610918,0.0,0.0,27.0,28.0,leisurely,RB,ADV,-0.3052902837403493,0.9642138579889739,-1.2641062114746324,-3.7230915125651975,-0.6020502133712662,-0.4231747273589379,-0.2239740024180943,-0.8071021256813209,-1.3832349554355658,0.24873326116204364,-0.6528722918806849,1.1546896996382787,0.0199852745672707,0.44401896339677904,-0.30072218081991275,-0.9024386012909,-1.1990822953569857,-0.0026199413000331795,-0.9193248936106723,0.9543878863094553,-0.29772565139097174,-0.32308528160890493,-0.8534268302473714,-0.661474103549681,-0.11976270230325313,-1.1997364449700705,-1.4294038076842908,0.4460272666574456,-0.6265526094012586,1.4817354710909463,0.718657097645561,0.5845554494444499,-0.22969077010500608,-0.996216273518872,-1.0539520975821157,-0.04436231968950332
1445,PATTERNS,patterns,n,0.7777777777777778,43,25,69,7,0.0921052631578947,0.6323529411764706,2.0,1.6296296296296295,10,26,2.4048,2.2945,-9.621126934142422,3.5,3.92592592592593,4.89655172413793,3.57142857142857,2.31818181818182,0.102915155488257,3.457893,6.326149,0.6931471805599453,0.6931471805599453,29.0,27.0,patterns,NNS,NOUN,0.5835986051485396,-0.08472794095282499,6.735893788525368,17.276908487434802,0.32564978662873356,0.4089252726410624,3.2423622925262094,-0.6555869741661708,0.3167650445644341,0.4119516519666435,0.8801964911881051,0.5475468424954189,0.0068678478859643954,1.0420949633967789,2.4145088191800874,-0.20929142073095475,-0.5059351147970405,-0.018959810581078873,1.7573986273530662,-0.08386450765805491,1.5864555902701218,1.4992687730493717,0.4616197436706315,0.639200454685051,1.7337461750325842,-0.9745130891469914,0.3273378532420828,0.7387096862851732,0.8447125344393175,0.7026299609873249,0.24696321344923164,1.3719285433938757,1.8441951591024115,-0.23104011612736028,-0.4446995652804947,-0.32103817678647867
1446,BRACHIAL,brachial,a,0.7972972972972973,43,25,75,5,0.0625,0.6323529411764706,1.2272727272727273,0.5833333333333334,1,1,1.2041,1.1139,-13.596592911618211,3.04166666666667,2.75,3.0,2.57142857142857,2.26315789473684,0.0421341891841724,,,,,22.0,12.0,brachial,NN,NOUN,-0.18912866757873315,-1.1310242372491213,-2.2641062114746324,-7.7230915125651975,-0.8750502133712663,-0.7716747273589379,-0.7331036849495796,-0.7106108976111511,-0.14156828876889582,-1.4846000721712862,-0.295729434737825,-0.45245315750458115,-0.0539131184181202,,,,,0.0005597089384405951,-0.569525797121093,-1.1194983583873117,-0.5332483065986084,-0.6702003396390528,-1.2404136952679763,-1.2062224313285586,-0.3920029888743076,-1.0563047288932745,-0.14629347690963207,-2.6621775840369666,-0.2838074939250232,-0.5806026438892223,-1.9386796552117092,,,,,0.009477306556394893
1447,TATE,tate,n,0.8,55,32,89,4,0.043010752688172,0.632183908045977,1.0588235294117647,0.0,1,3,2.1173,1.6128,-12.428618969399944,3.16,1.71428571428571,2.5,3.03571428571429,2.33333333333333,0.0814006806676014,1.228665,1.94591,2.995732273553991,3.58351893845611,17.0,15.0,tate,NN,NOUN,-0.3575778654396957,-1.7143575705824545,-2.2641062114746324,-5.7230915125651975,0.03814978662873392,-0.2727747273589378,0.4348702572686882,-0.640435459014661,-0.02323495543556575,-1.9846000721712862,-1.331443720452115,0.011832556781139036,-0.01464662693469121,-1.1871330366032211,-1.9657301808199126,2.0932936722630906,2.384436643099124,0.0032624116411433812,-1.0767792183732452,-1.696887142422207,-0.5332483065986084,-0.49664281062397886,0.05407863124050813,-0.42638042062875353,0.23253251091431804,-0.9519907535646912,-0.024010478943191797,-3.558775137121895,-1.2777683288061024,0.015183922660610699,-0.526682901841161,-1.5628726315047843,-1.5014192761576342,2.3108200586494565,2.095837801356075,0.05524098886540969
1448,CENTIMETERS,centimeters,n,0.8162162162162162,55,32,96,2,0.0204081632653061,0.632183908045977,1.0,0.1481481481481481,1,3,1.8808,1.716,-13.16116787442874,4.0,3.79166666666667,4.76923076923077,3.0,2.21739130434783,0.0587852577033135,2.60269,4.812184,0.0,0.0,28.0,27.0,centimeters,NNS,NOUN,-0.41640139485146044,-1.5662094224343064,-2.2641062114746324,-5.7230915125651975,-0.19835021337126624,-0.16957472735893786,-0.2976786477601081,-0.7563774880001608,0.8167650445644341,0.28463069705948385,0.7459372319288451,-0.023881728933150992,-0.037262049898979105,0.18689196339677894,0.9005438191800876,-0.9024386012909,-1.1990822953569857,0.019478627857359543,-1.2539153337311397,-1.5502487210800113,-0.5332483065986084,-0.49664281062397886,-0.2811682316802723,-0.26506613819896835,-0.15917382771585742,-1.1243355823684293,0.8440265770439574,0.5103983730327815,0.7158657595473256,-0.03064581322784295,-1.3399183755313016,0.24604515722751744,0.687832878761436,-0.996216273518872,-1.0539520975821157,0.32982308271948907
1449,CRASS,crass,s,0.8011049723756906,55,32,90,4,0.0425531914893617,0.632183908045977,1.2692307692307692,3.12,1,1,1.5682,1.5185,-14.28077844988959,1.52,1.88888888888889,4.24137931034483,2.07142857142857,3.36363636363636,0.1345365532879373,,,2.19722457733622,2.772588722239781,26.0,25.0,crass,NN,NOUN,-0.14717062562069128,1.4056424294175456,-2.2641062114746324,-7.7230915125651975,-0.5109502133712662,-0.36707472735893787,-1.4172892232209584,0.38986757128836924,-1.6632349554355659,-0.24322076182645613,-1.156840545848935,-0.9524531575045811,0.038489245685644685,,,1.29478597604532,1.5735064268827954,0.004367384016833897,-0.44317695959308456,1.3913180110444334,-0.5332483065986084,-0.6702003396390528,-0.7242894551434261,-0.5737829093218616,-0.757848614060878,0.5795280660322621,-1.7187494930133407,-0.4361422798261055,-1.110204050128828,-1.222218946327496,1.384047514679195,,,1.4293347583040394,1.3830580316243684,0.07395100262710422
1450,EVERYONE,everyone,,0.7098765432098766,48,28,67,19,0.2209302325581395,0.631578947368421,1.3214285714285714,2.32,0,0,4.0908,3.7082,-9.125955932381476,2.52,2.96153846153846,4.92857142857143,3.78571428571429,2.48,0.1545563577574003,,,0.0,0.0,28.0,25.0,everyone,NN,NOUN,-0.09497282342288904,0.6056424294175453,-3.2641062114746324,-8.723091512565198,2.0116497866287335,1.8226252726410623,3.7375332942871555,-0.493768792347991,-0.6632349554355659,0.4439713564001435,-0.08419097319936508,0.761832556781139,0.058509050155107684,,,-0.9024386012909,-1.1990822953569857,-0.08686104514898008,-0.2859929890969308,0.5994705357965767,-0.768770961806245,-0.7569791041465898,2.8515825803912884,2.848987286768262,1.9985225179690218,-0.7339745451279434,-0.6853720454095914,0.7961272635763307,-0.08079692552756385,0.9776083763180211,2.103946284497334,,,-0.996216273518872,-1.0539520975821157,-1.4707800718339132
1451,CONFLICT,conflict,n,0.7232704402515723,48,28,67,16,0.1927710843373494,0.631578947368421,1.5925925925925926,3.0416666666666665,9,20,2.6484,2.5289,-9.529916681317596,2.25,3.17391304347826,4.96428571428571,1.71428571428571,4.33333333333333,0.1152512377100782,3.146305,5.978886,0.6931471805599453,0.6931471805599453,27.0,24.0,conflict,NN,NOUN,0.17619119774113212,1.327309096084212,5.735893788525368,11.276908487434802,0.5692497866287338,0.6433252726410623,3.3335725453510356,1.3595645409853394,-0.9332349554355659,0.47968564211442377,0.12818360874043488,-1.309596014647441,0.019203930107785594,0.7305069633967789,2.0672458191800875,-0.20929142073095475,-0.5059351147970405,-0.07346714810728439,0.5305670135780192,1.3137829457597472,1.350932935062485,0.9785961860041498,0.806931100150556,1.0055964605139431,1.7825178460217599,2.020957543299984,-0.9643839562626038,0.8601699459395301,0.12301605618372166,-1.6805163052119805,0.6905604738226094,0.9617197946771345,1.5789566400097983,-0.23104011612736028,-0.4446995652804947,-1.2439870736684688
1452,OLDS,olds,n,0.7861635220125787,48,28,77,6,0.072289156626506,0.631578947368421,1.2777777777777777,1.1333333333333333,1,1,1.3979,1.3979,-12.193716406872245,2.4,1.92592592592593,3.44444444444444,2.88888888888889,2.33333333333333,0.0820315513290123,2.260025,4.204693,1.9459101490553128,2.19722457733622,18.0,15.0,olds,NNS,NOUN,-0.13862361707368276,-0.5810242372491212,-2.2641062114746324,-7.7230915125651975,-0.6812502133712663,-0.4876747273589379,0.6697728197963873,-0.640435459014661,-0.783234955435566,-1.040155627726846,-1.119803508811895,-0.13499284004426082,-0.014015756273280305,-0.15577303660322084,0.2930528191800872,1.0434715477644128,0.9981422819792343,-0.010574066346278,-0.4174392334299718,-0.5751032191544102,-0.5332483065986084,-0.6702003396390528,-0.9656955471324701,-0.7622955300682968,0.35813889988155545,-0.9519907535646912,-0.8093773391220415,-1.8652019812948157,-1.074660112227586,-0.1732272137696799,-0.5039972150874856,-0.20507677583480224,0.2238329328930571,1.1519047781753118,0.8773327367528334,-0.17904603880463363
1453,BUSES,buses,n,0.7818181818181819,48,28,81,8,0.0898876404494382,0.631578947368421,1.807692307692308,1.3461538461538465,7,20,2.3054,2.1875,-12.138767958719043,4.84615384615385,4.81481481481481,4.82758620689655,2.89655172413793,1.95454545454545,0.0710681622753639,2.272985,4.882802,2.079441541679836,1.3862943611198906,26.0,26.0,buses,NNS,NOUN,0.3912909128408475,-0.36820372442860805,3.7358937885253676,11.276908487434802,0.22624978662873385,0.30192527264106217,0.7247212679495885,-1.019223337802541,1.6629188907182844,0.3429861347252636,1.7690853800769855,-0.12733000479522083,-0.0249791453269287,-0.1428130366032212,0.9711618191800873,1.1770029403889362,0.18721206576290483,-0.014919406540674807,1.1782997886830273,-0.3644514869570635,0.8798876246472117,0.9785961860041498,0.32071683384261696,0.47194630526657183,0.38752076816604136,-1.5150491431223965,1.7184228788625187,0.6150410582734579,1.6977670440690442,-0.16339401373231446,-0.898233347852814,-0.18801480495219822,0.7417707118772072,1.2993121986556635,0.16455296702112635,-0.25262378303158955
1454,SOCKET,socket,n,0.7880434782608695,53,31,92,8,0.08,0.6309523809523809,1.6666666666666667,1.181818181818182,3,3,1.9191,1.8865,-12.78697080282457,4.25,4.21739130434783,4.89285714285714,2.78571428571429,2.22222222222222,0.0477859959944836,2.100061,3.433987,1.9459101490553128,2.079441541679836,27.0,22.0,socket,NN,NOUN,0.2502652718152063,-0.5325393887642724,-0.2641062114746324,-5.7230915125651975,-0.16005021337126624,0.0009252726410622358,0.07651842384406216,-0.7515465701257709,1.066765044564434,0.4082570706858535,1.1716618696100047,-0.23816744321886096,-0.048261311607809006,-0.31573703660322083,-0.4776531808199125,1.0434715477644128,0.8803592463228505,-0.008694110097987151,0.7536273069916644,-0.5271124630787822,-0.06220299618333503,-0.49664281062397886,-0.22687666783305924,0.0014463148463649885,0.04091570055726352,-1.117154547834949,1.1023709389448948,0.7320845812131138,1.1244278718360237,-0.3056242285585261,-1.7354444649680183,-0.4156709973058627,-0.3648301786270055,1.1519047781753118,0.7738054993227477,-0.14721356221903162
1455,PALE,pale,n,0.7883211678832117,41,24,67,5,0.0694444444444444,0.6307692307692307,1.7857142857142858,3.458333333333333,7,16,2.6128,2.5237,-10.591060821726028,3.4,4.19230769230769,4.96428571428571,2.48148148148148,1.70833333333333,0.1360438720013141,3.326234,5.874931,3.1780538303479458,3.912023005428146,28.0,24.0,pale,NN,NOUN,0.36931289086282537,1.7439757627508785,3.7358937885253676,7.2769084874348025,0.5336497866287337,0.638125272641062,2.2724284049426036,-1.265435459014661,0.21676504456443402,0.47968564211442377,1.1465782575698649,-0.5424002474516709,0.039996564399021495,0.9104359633967789,1.9632908191800875,2.2756152290570455,2.71294071007116,-0.008416420475644948,1.1121170642635938,1.7262035057846723,0.8798876246472117,0.6314811279740018,0.7564668789244258,0.9974682214767828,1.2151060552937232,-1.881037096334902,0.2240001084817078,0.8601699459395301,1.100355472421299,-0.6960256824230915,1.4382496867902663,1.198598140274059,1.49955609848285,2.5120877145671185,2.3845815779843136,-0.14251156534580156
1456,INSPECTION,inspection,n,0.7101449275362319,41,24,57,16,0.2191780821917808,0.6307692307692307,1.2857142857142858,2.6956521739130435,1,2,2.4786,2.3263,-10.916155031322482,2.76,2.88461538461538,4.88888888888889,2.57142857142857,2.8,0.0791702988968768,3.131864,4.553877,0.6931471805599453,0.6931471805599453,28.0,23.0,inspection,NN,NOUN,-0.13068710913717463,0.9812946033305889,-2.2641062114746324,-6.7230915125651975,0.39944978662873387,0.440725272641062,1.9473341953461496,-0.17376879234799114,-0.4232349554355661,0.40428881671760397,-0.16111405012244484,-0.45245315750458115,-0.016877008705415808,0.7160659633967792,0.6422368191800873,-0.20929142073095475,-0.5059351147970405,-0.08659266082262473,-0.39353991627850926,0.9712945676520921,-0.5332483065986084,-0.5834215751315158,0.5662337753135647,0.6889077626430656,1.0412726611316063,-0.2583028176295957,-0.43736145798469184,0.7249687276172097,-0.15461895039937054,-0.5806026438892223,-0.6068859375610453,0.9427080723379612,0.49053870647341297,-0.23104011612736028,-0.4446995652804947,-1.4662356374661367
1457,HOCK,hock,n,0.7696335078534031,58,34,89,10,0.101010101010101,0.6304347826086957,1.4782608695652173,2.2777777777777777,4,9,2.0453,1.9445,-14.336469559231242,2.76,2.23076923076923,3.57142857142857,2.44444444444444,2.58333333333333,0.0914894325699323,,,2.833213344056216,3.49650756146648,23.0,18.0,hock,NN,NOUN,0.06185947471375686,0.5634202071953232,0.7358937885253676,0.27690848743480245,-0.03385021337126615,0.058925272641062065,-1.47298033256261,-0.39043545901466103,-0.4232349554355661,-0.9131715007427164,-0.814960203968595,-0.5794372844887108,-0.004557875032360298,,,1.9307747427653161,2.297425266109494,-0.027104080505453543,0.18627829983087144,0.557678585714051,0.17331965902430166,0.024029776421242984,-0.04798383865503603,0.09210744256853085,-0.7876275958936523,-0.5803722164566069,-0.43736145798469184,-1.6374946662256227,-0.7821061618097008,-0.7435528159370413,-0.16389813565791536,,,2.1314128368296537,2.0193577935644274,-0.4589415359259146
1458,LITIGATION,litigation,n,0.7411167512690355,58,34,88,17,0.1619047619047619,0.6304347826086957,1.137931034482759,1.5,1,2,1.8751,1.8062,-11.83739819787611,2.64,2.44444444444444,4.34615384615385,1.96296296296296,3.39130434782609,0.0776579585463097,1.287854,2.197225,0.0,0.0,29.0,22.0,litigation,NN,NOUN,-0.27847036036870154,-0.21435757058245453,-2.2641062114746324,-6.7230915125651975,-0.20405021337126628,-0.0793747273589378,1.0260910287925213,0.41753555547809906,-0.5432349554355658,-0.13844622601743595,-0.6012849902933848,-1.060918765970191,-0.018389349055982898,-1.127944036603221,-1.7144151808199126,-0.9024386012909,-1.1990822953569857,-0.05562083708982113,-0.8385616839264209,-0.212173126332476,-0.5332483065986084,-0.5834215751315158,-0.2892481772136696,-0.12407245336208231,0.5486682967245564,0.6206558092695301,-0.5613667516971415,-0.24826109496215204,-0.5770449816102486,-1.3614055516183403,-0.6612686843845852,-1.484949715257062,-1.3094655741342107,-0.996216273518872,-1.0539520975821157,-0.9418032977857862
1459,SOLICITING,soliciting,v,0.6987179487179487,46,27,63,20,0.2409638554216867,0.6301369863013698,1.4615384615384617,1.962962962962963,5,12,1.7324,1.6721,-13.70048364621676,2.65384615384615,2.625,4.75,2.07142857142857,2.81818181818182,0.0810895903013624,,,0.0,0.0,26.0,27.0,soliciting,VBG,VERB,0.04513706668700124,0.2486053923805085,1.7358937885253676,3.2769084874348025,-0.3467502133712663,-0.2134747273589379,-0.8369944195481285,-0.15558697416617084,-0.5293888015894157,0.2653999278287138,-0.420729434737825,-0.9524531575045811,-0.014957717300930207,,,-0.9024386012909,-1.1990822953569857,-0.09801963964090799,0.13592187907695566,0.24607194036188543,0.40884231423193834,0.2843660699438539,-0.49153032240942157,-0.3336872331472976,-0.4475551287899317,-0.23127601493082284,-0.547058448576478,0.4759138517602828,-0.4037682843417047,-1.222218946327496,-0.5378695032037933,,,-0.996216273518872,-1.0539520975821157,-1.6597236699710805
1460,YESTERDAY,yesterday,n,0.7875,46,27,80,7,0.0804597701149425,0.6301369863013698,1.1333333333333333,0.6086956521739131,4,4,3.6934,3.4802,-10.814432335829544,3.08,2.44444444444444,4.96296296296296,3.34615384615385,2.41666666666667,0.0987036890576024,,,0.6931471805599453,0.6931471805599453,30.0,23.0,yesterday,NN,NOUN,-0.28306806151812713,-1.1056619184085414,0.7358937885253676,-4.7230915125651975,1.6142497866287338,1.5946252726410621,2.049056890839088,-0.5571021256813209,-0.10323495543556582,0.47836289079167393,-0.6012849902933848,0.3222721172206988,0.002656381455309803,,,-0.20929142073095475,-0.5059351147970405,-0.009237588358856685,-0.8524068055865791,-1.0943944982118812,0.17331965902430166,-0.4098640461164419,2.2882544479400497,2.492595267446643,1.0956655137228812,-0.8281179078619862,-0.1066806747514918,0.8577979947408954,-0.5770449816102486,0.4135500884601973,0.09552169926345636,,,-0.23104011612736028,-0.4446995652804947,-0.15641604181377833
1461,INCIDENT,incident,n,0.7261146496815286,46,27,68,16,0.1904761904761904,0.6301369863013698,1.2592592592592593,2.857142857142857,4,5,2.9465,2.8363,-10.504715721797751,2.48,1.75,4.92592592592593,2.32142857142857,3.75,0.105585627278528,3.301991,4.912655,0.6931471805599453,1.0986122886681098,27.0,21.0,incident,NN,NOUN,-0.15714213559220114,1.1427852865604027,0.7358937885253676,-3.7230915125651975,0.8673497866287336,0.9507252726410622,2.3587735048708804,0.776231207652009,-0.7032349554355659,0.44132585375464384,-1.295729434737825,-0.7024531575045811,0.00953831967623539,0.8861929633967791,1.0010148191800874,-0.20929142073095475,-0.10047000668887596,-0.07062293867732805,-0.4732043067833826,1.1311395548915664,0.17331965902430166,-0.32308528160890493,1.2294980762041903,1.4861004374414233,1.2612762464159561,1.1538476233811248,-0.7267071433137414,0.7913833611790613,-1.2434938172584749,-0.9014107951083592,0.34299159172747856,1.166681985944817,0.7645723507229,-0.23104011612736028,-0.08830968041464136,-1.1958273198625247
1462,CATALOGS,catalogs,n,0.7816091954022989,51,30,85,8,0.086021505376344,0.6296296296296297,1.827586206896552,1.4545454545454546,4,8,1.4914,1.3617,-13.64035949864424,4.32,4.22222222222222,4.85185185185185,3.44444444444444,2.30434782608696,0.0618061988482531,2.115251,3.258097,0.6931471805599453,1.0986122886681098,29.0,22.0,catalogs,NNS,NOUN,0.4111848120450916,-0.25981211603699994,0.7358937885253676,-0.7230915125651975,-0.5877502133712662,-0.5238747273589379,-0.7768702719756089,-0.6694209662610309,1.1367650445644344,0.3672517796805641,1.1764927874843947,0.4205627155112892,-0.034241108754039504,-0.3005470366032208,-0.6535431808199128,-0.20929142073095475,-0.10047000668887596,-0.015128392956557768,1.2382065650971694,-0.2571644601533769,0.17331965902430166,-0.06274898808629399,-0.833156089698673,-0.8188805787500626,-0.4154057261395158,-0.9950769607656181,1.1747073602771574,0.658554094055358,1.1290640376492227,0.5396797889395059,-1.2312873538221594,-0.39567320890256313,-0.49917447422774563,-0.23104011612736028,-0.08830968041464136,-0.2561624585706354
1463,DISPENSED,dispensed,v,0.7604790419161677,51,30,76,10,0.1162790697674418,0.6296296296296297,1.4074074074074074,2.571428571428572,4,16,1.4472,1.3979,-13.315447650275413,2.48,2.57142857142857,4.8,3.10714285714286,2.5,0.0978765522543298,2.4987,2.944439,1.3862943611198906,1.0986122886681098,27.0,28.0,dispensed,VBN,VERB,-0.008993987444052998,0.8570710008461175,0.7358937885253676,7.2769084874348025,-0.6319502133712662,-0.4876747273589379,-0.45195842360678107,-0.47376879234799096,-0.7032349554355659,0.3153999278287136,-0.47430086330925514,0.08326112820970888,0.0018292446520371958,0.08290196339677891,-0.9672011808199126,0.48385575982899054,-0.10047000668887596,-0.036258546442689,-0.027083719956092846,0.8483368851601896,0.17331965902430166,0.6314811279740018,-0.8958111059401044,-0.7622955300682968,-0.24166984362241162,-0.7042450621592966,-0.7267071433137414,0.5655736070687754,-0.4551800516631411,0.10684339443750489,0.06577841340591821,0.10914127203600191,-0.7387455872502987,0.5341360412641514,-0.08830968041464136,-0.6139501021442358
