,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,Log Subtlex frequency,Log Subtlex CD,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,num_ratings_meanings,num_ratings_synonyms,multi_word,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings.1,num_ratings_synonyms.1,num_meanings_human_demean,num_synonyms_human_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
1474,TO YELP,to yelp,yelp,to,VERB,,,,,0.8497109826589595,70,14,77,12,0.1348314606741573,0.8333333333333334,1.5925925925925926,3.0,0.9031,0.9031,-17.19308268063494,3.14285714285714,2.88461538461538,4.28,2.46428571428571,3.6,27.0,23.0,1.0,,,,,27.0,23.0,0.24702638216706374,1.540229217562665,-2.5873855656885762,0.601411165660731,-0.4421535749541392,-0.04238978104245028,-0.3373619833077415,-0.6841857602814567,,,,,0.051644089753636324,0.7761851929608163,1.2914613178267205,-1.034151754846763,0.9073826894846192,-0.44375995673663454,-0.06266024609354101,-0.33623162319911004,-0.932444911015352,,,,,0.7720744802703379
1475,TO CHAUFFEUR,to chauffeur,chauffeur,to,VERB,,,,,0.783625730994152,59,22,75,15,0.1666666666666666,0.7283950617283951,1.3333333333333333,2.217391304347826,2.4594,2.1732,-17.83102729154512,3.14285714285714,3.62962962962963,4.68,3.32142857142857,2.32,27.0,23.0,1.0,1.784791,2.772589,0.0,0.0,27.0,23.0,-0.01223287709219556,0.7576205219104912,-3.2253301765987548,-0.6785888343392692,-0.4421535749541392,0.3576102189575492,0.4076522617065086,0.17295709686140315,-0.7188397923588041,-1.42129547923588,-1.2162947248581086,-1.624480069954835,-0.014441161911171174,-0.03843710126414884,0.6352545364562158,-1.289131742219547,-1.0238249582222603,-0.44375995673663454,0.5286166565240145,0.40628638802297007,0.235715172917456,-0.8538172656238536,-0.9544750736189356,-1.2172754350691373,-1.2992155646523695,-0.21589406707051553
1476,SMART,smart,smart,,ADJ,,,,,0.8083832335329342,58,22,77,10,0.1149425287356321,0.725,2.074074074074074,4.416666666666667,3.6911,3.4462,-10.631818433259264,2.0,2.0,4.8,4.62962962962963,3.96,27.0,24.0,0.0,3.195266,5.298317,1.6094379124341005,2.079441541679836,27.0,24.0,0.7285078636485451,2.956895884229332,3.9738786816871006,0.9614111656607309,-1.5850107178112793,0.4776102189575493,-1.2219773679231216,1.481158155062463,0.691635207641196,1.10443252076412,0.39314318757599187,0.45496147172500123,0.010316340627610998,2.289055167950037,2.479317111881662,1.5883189837310456,1.4505348404021787,-1.5907691974128884,0.7059997273092814,-1.217883028493386,2.0186014738581117,0.8215044410099004,0.7416848410227943,0.39346018273396816,0.36386597552945327,0.15422836119971906
1477,FLORA,flora,flora,,NOUN,common names,girl,,,0.8125,50,17,67,10,0.1298701298701298,0.746268656716418,1.6923076923076923,1.681818181818182,,,-11.916940239502686,3.80952380952381,2.88888888888889,3.6,3.67857142857143,2.4,26.0,22.0,0.0,1.96361,2.995732,1.0986122886681098,1.0986122886681098,26.0,22.0,0.34674148188216347,0.22204739938084717,2.688756875443678,-0.5985888343392691,0.22451309171253087,-0.7223897810424504,-0.33308847903423144,0.5300999540042635,-0.5400207923588041,-1.1981524792358802,-0.11768243618999885,-0.5258677812867252,0.014433107094676823,1.0895014599704183,0.18618373405367358,1.0746688386801708,-0.9031244802405802,0.22532876699118518,-1.0678309805433868,-0.3319724376662817,0.7224485412227954,-0.6414211917774251,-0.8046227491275812,-0.11777732467752701,-0.4205749390424449,0.21577364829097626
1478,A DETECTIVE,a detective,detective,a,NOUN,people,Law,,,0.7409638554216867,59,21,64,22,0.2558139534883721,0.7375,1.1851851851851851,2.12,3.4939,2.9952,-13.600633122169624,4.15,3.96296296296296,4.72,3.2962962962963,3.76,27.0,25.0,1.0,2.555287,4.85203,1.0986122886681098,1.3862943611198906,27.0,25.0,-0.1603810252403437,0.6602292175626652,1.0050639927767406,0.7614111656607307,0.564989282188721,0.3976102189575492,0.7409855950398385,0.14782482172913314,0.05165620764119572,0.65814552076412,-0.11768243618999885,-0.2381857088349444,-0.05710303748363643,-0.503935555106986,0.5535932481078863,0.4017138789234723,1.1487836454479787,0.5670419366093196,0.5877443467857701,0.7385028595831302,0.20146356551819866,0.06135576025358519,0.44197952048720474,-0.11777732467752701,-0.19049453786448783,-0.853685256093258
1479,BENJAMIN FRANKLIN,benjamin franklin,benjamin franklin,,NOUN,famous people,"Politicians,history",,,0.8376623376623377,65,8,64,17,0.2098765432098765,0.8904109589041096,1.4074074074074074,0.1739130434782608,,,-13.92952846130017,4.76190476190476,4.62962962962963,4.6,4.0,3.2,27.0,23.0,1.0,,,0.0,0.0,27.0,23.0,0.06184119698187862,-1.2858577389590742,0.6761686536461937,0.20141116566073114,1.1768940440934808,0.2776102189575491,1.4076522617065081,0.8515285254328333,,,-1.2162947248581086,-1.624480069954835,0.039595444757014486,0.19431212565727007,-1.078174281566769,0.27025774937199637,0.30388029957621965,1.1811698008880631,0.4103612760005031,1.4029358027034604,1.1605085726975948,,,-1.2172754350691373,-1.2992155646523695,0.5919483251167637
1480,SCRAWNY,scrawny,scrawny,,ADJ,,,,,0.7777777777777778,47,26,72,8,0.1,0.6438356164383562,1.2307692307692308,3.625,1.9085,1.8633,-14.047798877653916,2.85714285714286,3.44444444444444,4.72,2.17857142857143,2.12,26.0,24.0,0.0,2.390291,2.772589,0.0,0.0,26.0,24.0,-0.11479697965629798,2.165229217562665,0.5578982372924486,-0.8785888343392689,-0.7278678606684195,0.3976102189575492,0.22246707652131859,-0.9699000459957365,-0.1133397923588042,-1.42129547923588,-1.2162947248581086,-1.624480069954835,-0.020289115127545387,-0.3607052616168818,1.815515344615665,0.2229862641165189,-1.3255761531764596,-0.7305122669056932,0.5877443467857701,0.22172168160065214,-1.321831605659612,-0.13462175108673827,-0.9544750736189356,-1.2172754350691373,-1.2992155646523695,-0.30332043980195594
1481,A STOOP,a stoop,stoop,a,NOUN,building components,part,,,0.7485380116959064,51,29,77,14,0.1538461538461538,0.6375,1.4615384615384617,2.3181818181818183,2.1004,2.0569,-16.630843798696883,4.23809523809524,3.62962962962963,4.48,2.96428571428571,1.91666666666667,26.0,22.0,1.0,2.61496,3.850148,2.19722457733622,2.70805020110221,26.0,22.0,0.11597225111293286,0.8584110357444834,-2.0251466837505188,-1.081922167672599,0.6530845202839606,0.1576102189575499,0.4076522617065086,-0.18418576028145672,0.1113292076411958,-0.34373647923588013,0.9809298524781114,1.083570131147375,-0.049528881209416786,0.3643980991767686,0.7197660158751445,-0.8094305791125286,-1.6323565347132245,0.6554572322447825,0.23297820521523735,0.40628638802297007,-0.25101819538788284,0.13223363628822327,-0.23083722288384942,0.9817207857140837,0.8666103117031282,-0.7404523034591629
1482,A RAM,a ram,ram,a,NOUN,living things,animal,mammal,,0.7947019867549668,49,24,71,7,0.0897435897435897,0.6712328767123288,1.962962962962963,1.6521739130434785,2.5172,2.2967,-14.808427747830772,4.66666666666667,4.51851851851852,4.64,3.03571428571429,3.08,27.0,23.0,1.0,1.96361,3.526361,3.555348061489413,3.80666248977032,27.0,23.0,0.6173967525374342,0.19240313060614356,-0.20273063288440696,0.08141116566073103,1.0816559488553903,0.31761021895754915,1.2965411505953983,-0.11275718885287667,-0.5400207923588041,-0.66752347923588,2.3390533366313044,2.182182419815485,-0.0033649061503563393,1.9399313275679095,0.16132741657751806,-0.0810293767341202,0.12282958260369956,1.0855856974983797,0.4694889662622587,1.2921969788500738,-0.15367152172680404,-0.6414211917774251,-0.4482773155154002,2.3409393379799024,1.745250937313053,-0.05030504322156068
1483,A DIRECTOR'S CHAIR,a director's chair,director's chair,a,NOUN,furniture,indoor,chair,,0.8787878787878788,50,13,66,3,0.0434782608695652,0.7936507936507936,1.2222222222222223,0.7272727272727273,,,-18.84400625676309,4.61904761904762,4.40740740740741,4.56,3.35714285714286,3.16,27.0,22.0,1.0,,,2.079441541679836,3.6375861597263857,27.0,22.0,-0.1233439882033065,-0.7324980551646076,-4.2383091418167265,0.1614111656607311,1.034036901236341,0.23761021895754908,1.1854300394842885,0.20867138257569318,,,0.8631468168217276,2.0131060897715507,0.08072098588255561,-0.38756094164627614,-0.6141896886785332,-1.6940091553097891,0.2435300605853796,1.0377936458035342,0.3512335857387474,1.1814581549966872,0.2843885097479954,,,0.8638427804558482,1.6100282259544039,1.2067714528320288
1484,JASMINE,jasmine,jasmine,,NOUN,living things,plant,flower,,0.869281045751634,58,12,75,8,0.0963855421686747,0.8285714285714286,1.7857142857142858,0.2916666666666667,2.4456,1.7993,-12.59697050129001,4.28571428571429,3.66666666666667,4.36,4.10714285714286,2.84,28.0,24.0,0.0,1.252763,1.791759,0.0,0.0,28.0,24.0,0.440148075288757,-1.1681041157706682,2.0087266136563553,-0.15858883433926918,0.7007035679030107,0.03761021895754979,0.44468929874354846,0.9586713825756936,-1.250867792358804,-2.40212547923588,-1.2162947248581086,-1.624480069954835,0.07121415284631083,1.3829956774345151,-0.9794394649253734,0.8028676437202277,-0.2392718513413406,0.703249283939629,0.055595134429970335,0.4431993293074355,1.3065285831891997,-1.4857448481311244,-1.6131542857423504,-1.2172754350691373,-1.2992155646523695,1.064645157054713
1485,TO HITCH,to hitch,hitch,to,VERB,,,,,0.7471264367816092,53,30,77,14,0.1538461538461538,0.6385542168674698,2.0384615384615383,2.652173913043478,2.3201,2.233,-15.42545971385102,3.28571428571429,3.08,4.65217391304348,3.39285714285714,2.68,26.0,23.0,1.0,2.574519,3.465736,2.302585092994046,3.1780538303479458,26.0,23.0,0.6928953280360095,1.1924031306061431,-0.8197625989046546,-0.3185888343392689,-0.2992964320969893,0.32978413200102974,-0.14197736792312154,0.24438566828997343,0.07088820764119586,-0.7281484792358799,1.0862903681359373,1.5535737603931108,-0.050940456123714006,2.1771565011608933,0.9998138594398293,-0.327650792157596,-0.4806728073047,-0.3003838016520954,0.48748435025497044,-0.1415016606384558,0.33306184657852145,0.08419897765338355,-0.4889902089168887,1.08716625457563,1.2425066011393775,-0.7615552210150278
1486,TO TUMBLE,to tumble,tumble,to,VERB,,,,,0.6643835616438356,41,28,56,21,0.2727272727272727,0.5942028985507246,1.8461538461538465,2.9130434782608696,1.9031,1.8129,-15.254392731951624,3.38095238095238,3.48148148148148,4.625,2.75,3.4,26.0,23.0,1.0,2.997813,3.89182,1.9459101490553128,1.9459101490553128,26.0,23.0,0.5005876357283177,1.4532726958235347,-0.6486956170052594,0.4014111656607309,-0.2040583368588993,0.30261021895754947,0.25950411355835845,-0.3984714745671667,0.4941822076411957,-0.30206447923588,0.7296154241972042,0.32143007910047783,-0.13368333126148757,1.5729037004995194,1.2185494532299979,-0.2592770554120567,0.6056314945304191,-0.2047996982624126,0.44731608241410087,0.25863462288511757,-0.543058216371078,0.5869754369935547,-0.20285227123309746,0.7302037201767971,0.2570711512184903,-1.99855373571093
1487,COLLARD GREENS,collard greens,collard greens,,NOUN,food,vegetable,leafy,,0.8756756756756757,75,15,87,8,0.0842105263157894,0.8333333333333334,1.0769230769230769,0.6086956521739131,,,-15.58524468284888,4.76190476190476,4.25925925925926,4.48,3.28571428571429,1.92,26.0,23.0,1.0,,,1.3862943611198906,1.791759469228055,26.0,23.0,-0.26864313350245195,-0.8510751302634219,-0.9795475679025163,-1.078588834339269,1.1768940440934808,0.1576102189575499,1.0372818913361388,0.13724281114712333,,,0.16999963626178194,0.16727939927322,0.07760878277035255,-0.8441075021459823,-0.713614958583155,-0.39151522283176915,-1.6273273481306598,1.1811698008880631,0.23297820521523735,1.0338063898588352,0.18704183608693054,,,0.17013670861418612,0.1337855743514958,1.1602442972211446
1488,PHILADELPHIA,philadelphia,philadelphia,,NOUN,geography,United States,big city,,0.834319526627219,60,20,81,8,0.0898876404494382,0.75,1.3461538461538465,0.3478260869565217,,,-10.768895882066436,4.80952380952381,3.92307692307692,4.82608695652174,3.28571428571429,2.64,26.0,23.0,0.0,2.699682,5.645447,0.0,0.0,26.0,23.0,0.0005876357283176592,-1.1119446954808132,3.836801232879928,-0.3585888343392689,1.2245130917125309,0.5036971754792896,0.7010995551537982,0.13724281114712333,0.196051207641196,1.4515625207641198,-1.2162947248581086,-1.624480069954835,0.0362526337218958,0.0018464187799440892,-0.9323505523733233,1.5335305184502135,-0.54102304629554,1.2289618525829096,0.7445612644365152,0.6987504612767854,0.18704183608693054,0.23286399530162316,0.9748009925520102,-1.2172754350691373,-1.2992155646523695,0.5419736018736362
1489,TO ACCOMPANY,to accompany,accompany,to,VERB,,,,,0.7254901960784313,34,38,77,4,0.0493827160493827,0.4722222222222222,1.6296296296296295,2.782608695652174,2.3856,2.3304,-12.558322619260018,3.0952380952381,2.88888888888889,4.72,3.89285714285714,2.76,27.0,23.0,1.0,3.31267,4.369448,0.0,0.6931471805599453,27.0,23.0,0.2840634192041007,1.322837913214839,2.0473744956863467,-0.23858883433926925,-0.48977262257317955,0.3976102189575492,-0.33308847903423144,0.7443856682899734,0.8090392076411956,0.17556352076412018,-1.2162947248581086,-0.9313328893948897,-0.07257669682689183,0.8925598064215254,1.1091816563349135,0.81831480998429,-0.35997232932302065,-0.49155200843147123,0.5877443467857701,-0.3319724376662817,1.0144885622059907,0.9609535412389925,0.11790018814119005,-1.2172754350691373,-0.7448550512584287,-1.0850150665771958
1490,TO CLUTTER,to clutter,clutter,to,VERB,,,,,0.7289156626506024,54,26,67,19,0.2209302325581395,0.675,1.2222222222222223,3.083333333333333,1.6902,1.5441,-16.674136565510523,3.0952380952381,3.33333333333333,4.64,1.96428571428571,2.36,27.0,24.0,1.0,2.456736,2.944439,1.6094379124341005,2.079441541679836,27.0,24.0,-0.1233439882033065,1.623562550895998,-2.068439450564158,-0.6385888343392692,-0.48977262257317955,0.31761021895754915,0.11135596541020831,-1.1841857602814567,-0.04689479235880434,-1.24944547923588,0.39314318757599187,0.45496147172500123,-0.06915123025472081,-0.38756094164627614,1.3613351880652462,-0.8267342586901728,-0.9634747192314203,-0.49155200843147123,0.4694889662622587,0.1109828577472651,-1.6138716266428212,-0.05570028789364406,-0.839068711044984,0.39346018273396816,0.36386597552945327,-1.0338046505158665
1491,A BED,a bed,bed,a,NOUN,furniture,indoor,,,0.774869109947644,55,34,93,9,0.088235294117647,0.6179775280898876,1.851851851851852,2.0,3.9797,3.6143,-12.348612347185966,4.80952380952381,4.81481481481481,4.875,4.21428571428571,2.44,27.0,23.0,1.0,3.569533,7.234177,3.1780538303479458,3.784189633918261,27.0,23.0,0.5062856414263233,0.5402292175626651,2.2570847677603982,-0.5585888343392691,1.2245130917125309,0.5526102189575495,1.5928374468916888,1.0658142397185433,1.0659022076411957,3.04029252076412,1.9617591054898371,2.159709563963426,-0.02319778295767916,1.5908074871857822,0.45297487496440886,0.9021338776759105,-0.8427742412497402,1.2289618525829096,0.8168641465500736,1.587500509125769,1.45254859368079,1.2660480374413825,2.0417172009437117,1.9633408908474583,1.727277750294516,-0.3468047613175938
1492,TO SWALLOW,to swallow,swallow,to,VERB,,,,,0.7647058823529411,55,17,62,19,0.2345679012345679,0.7638888888888888,1.5185185185185186,2.227272727272727,2.8129,2.6785,-12.964237948833864,4.0,3.48148148148148,4.76,3.21428571428571,3.0,27.0,22.0,1.0,3.303523,4.875197,1.3862943611198906,1.0986122886681098,27.0,22.0,0.17295230809298978,0.7675019448353921,1.6414591661125009,0.001411165660730962,0.41498928218872067,0.43761021895754926,0.25950411355835845,0.06581423971854328,0.7998922076411961,0.68131252076412,0.16999963626178194,-0.5258677812867252,-0.03336101055238205,0.5434359660393981,0.643539975614934,0.6560745718208371,0.0021291046220195038,0.41649697377056055,0.6468720370475257,0.25863462288511757,0.08969516242585175,0.9500889972728972,0.45753738607784034,0.17013670861418612,-0.4205749390424449,-0.49874409649576673
1493,KURT VONNEGUT,kurt vonnegut,kurt vonnegut,,NOUN,famous people,Literature,,,0.8571428571428571,53,18,73,3,0.0394736842105263,0.7464788732394366,1.0,0.1,,,-16.225226825497394,4.61904761904762,3.44444444444444,3.52,3.37037037037037,2.88,24.0,20.0,1.0,,,,,24.0,20.0,-0.3455662104255288,-1.3597707824373348,-1.6195297105510296,-0.11858883433926914,1.034036901236341,-0.8023897810424505,0.22246707652131859,0.2218988958032031,,,,,0.05907596423753392,-1.085808622410532,-1.140149366473983,-0.6473095909643043,-0.17892161235050058,1.0377936458035342,-1.1860863610668981,0.22172168160065214,0.3024156715370774,,,,,0.8831803329818886
1494,ENERGETIC,energetic,energetic,,ADJ,,,,,0.6838709677419355,38,36,68,13,0.1604938271604938,0.5135135135135135,1.3703703703703705,3.9130434782608696,1.8261,1.7709,-12.029460263925596,2.23809523809524,2.51851851851852,4.76,4.46428571428571,4.32,27.0,23.0,0.0,2.942244,3.912023,0.0,0.0,27.0,23.0,0.02480415994484164,2.453272695823535,2.5762368510207683,1.3214111656607312,-1.3469154797160394,0.43761021895754926,-0.7034588494046017,1.3158142397185433,0.43861320764119593,-0.28186147923588,-1.2162947248581086,-1.624480069954835,-0.11419592516338772,0.07793751219656096,2.0570358960923096,1.0296957267267595,1.993686991319739,-1.3518089389386663,0.6468720370475257,-0.7011018505109078,1.7932619514945247,0.5209721743225179,-0.18928488838129917,-1.2172754350691373,-1.2992155646523695,-1.707218773534584
1495,TO PIN,to pin,pin,to,VERB,,,,,0.7267080745341615,47,29,70,15,0.1764705882352941,0.618421052631579,2.259259259259259,2.6956521739130435,2.9222,2.7372,-13.611386118228268,3.23809523809524,3.2962962962963,4.76,2.88888888888889,2.88,27.0,23.0,1.0,2.716349,4.75359,3.4339872044851463,3.828641396489095,27.0,23.0,0.9136930488337303,1.2358813914757085,0.994310996718097,-0.11858883433926914,-0.3469154797160394,0.43761021895754926,0.07431892837317822,-0.2595825856782765,0.21271820764119598,0.55970552076412,2.2176924796270376,2.20416132653426,-0.07135881837116165,2.870928235253583,1.036269791738191,0.39741601551595684,-0.17892161235050058,-0.3481758533469419,0.6468720370475257,0.07406991646280939,-0.35377301758566815,0.2526605793491708,0.3758718548964,2.2194806265417957,1.7628290770706363,-1.0668078935932996
1496,TO EFFACE,to efface,efface,to,VERB,,,,,0.7602339181286549,45,37,85,4,0.0449438202247191,0.5487804878048781,1.2727272727272727,2.736842105263158,0.301,0.301,-15.91584159080087,2.28571428571429,2.0,3.0,2.53571428571429,2.52,22.0,19.0,1.0,,,,,22.0,19.0,-0.07283893769825611,1.277071322825823,-1.3101444758545053,-0.478588834339269,-1.2992964320969893,-1.3223897810424505,-1.2219773679231216,-0.6127571888528767,,,,,-0.03783297477666825,-0.22886828692712752,1.0708069907576911,-0.5236514521743323,-0.7220737632680602,-1.3040168872438198,-1.9547463344697213,-1.217883028493386,-0.8350982373542732,,,,,-0.5655995579962805
1497,A BOOMERANG,a boomerang,boomerang,a,NOUN,weapon,projectile,,,0.8671328671328671,59,9,65,10,0.1333333333333333,0.8676470588235294,1.5185185185185186,0.7916666666666666,1.6812,1.4624,-16.336238165679045,4.55,4.48148148148148,4.56,3.57142857142857,3.56,27.0,24.0,1.0,1.178655,1.386294,0.0,0.0,27.0,24.0,0.17295230809298978,-0.6681041157706683,-1.7305410507326808,0.561411165660731,0.9649892821887205,0.23761021895754908,1.2595041135583585,0.42295709686140315,-1.3249757923588041,-2.80759047923588,-1.2162947248581086,-1.624480069954835,0.0690659742275439,0.5434359660393981,-0.5601962434942177,-0.6916796971360117,0.8470324504937792,0.9684951708460088,0.3512335857387474,1.2552840375656085,0.5764285307311906,-1.5737682026997728,-1.88544547457591,-1.2172754350691373,-1.2992155646523695,1.03253008060503
1498,A FOX,a fox,fox,a,NOUN,living things,animal,mammal,,0.7988165680473372,57,25,78,9,0.1034482758620689,0.6951219512195121,2.1481481481481484,0.75,3.0426,2.6128,-13.971683992751776,4.76190476190476,4.77777777777778,4.75,3.81481481481481,3.52,27.0,24.0,1.0,2.310884,5.181784,2.6390573296152584,3.4011973816621555,27.0,24.0,0.8025819377226195,-0.7097707824373349,0.6340131221945882,0.521411165660731,1.1768940440934808,0.42761021895754947,1.5558004098546587,0.6663433402476433,-0.192746792358804,0.9878995207641204,1.4227626047571498,1.7767173117073205,0.0007496751420140724,2.5218043948714564,-0.5951331786134807,0.25340861122834524,0.7866822115029392,1.1811698008880631,0.6320901144820872,1.5505875678413135,0.9081283076503776,-0.2289391057074626,0.6634267691587836,1.4239097920184591,1.420970825097069,0.011207575705240353
1499,CAMEROON,cameroon,cameroon,,NOUN,geography,world,country,,0.8106060606060606,47,17,60,8,0.1176470588235294,0.734375,1.0434782608695652,0.125,,,-13.207102188481551,4.47619047619048,2.92592592592593,2.88,3.03571428571429,2.68,23.0,16.0,0.0,,,,,23.0,16.0,-0.30208794955596363,-1.334770782437335,1.3985949264648134,-0.3185888343392689,0.8911797583792005,-1.4423897810424506,-0.2960514419971916,-0.11275718885287667,,,,,0.012539167700737375,-0.9491949457392649,-1.1191872054024254,0.5590041997233023,-0.4806728073047,0.8944174907190044,-2.132129405254988,-0.2950594963818163,-0.15367152172680404,,,,,0.18745942530408824
1500,A GARTER BELT,a garter belt,garter belt,a,NOUN,clothing,underwear,,,0.8734939759036144,60,19,85,2,0.0229885057471264,0.759493670886076,1.037037037037037,0.6956521739130435,,,-17.369860546439842,4.66666666666667,4.25925925925926,4.44,3.32142857142857,3.52,27.0,23.0,1.0,,,2.079441541679836,2.6390573296152584,27.0,23.0,-0.30852917338849184,-0.7641186085242915,-2.7641634314934773,0.521411165660731,1.0816559488553903,0.11761021895754986,1.0372818913361388,0.17295709686140315,,,0.8631468168217276,1.0145772596604234,0.07542708299829126,-0.9694340089498231,-0.6407030939864323,-1.104808073937556,0.7866822115029392,1.0855856974983797,0.1738505149534817,1.0338063898588352,0.235715172917456,,,0.8638427804558482,0.8114316646124313,1.1276280825554283
1501,LONGING,longing,longing,,ADJ,,,,,0.688622754491018,27,51,88,1,0.0112359550561797,0.3461538461538461,1.3333333333333333,3.2857142857142856,2.1644,2.0682,-11.788993198089388,1.38095238095238,1.74074074074074,4.68,2.67857142857143,3.16,27.0,21.0,0.0,3.042536,4.077537,1.3862943611198906,0.0,27.0,21.0,-0.01223287709219556,1.8259435032769507,2.8167039168569765,0.1614111656607311,-2.2040583368588993,0.3576102189575492,-1.4812366271823816,-0.46990004599573654,0.538905207641196,-0.11634747923587963,0.16999963626178194,-1.624480069954835,-0.10944413841430523,-0.03843710126414884,1.531028872930238,1.125807972777412,0.2435300605853796,-2.2120658694458615,0.5286166565240145,-1.476273617484625,-0.6404048900321428,0.6400961322811577,-0.07813348486040858,0.17013670861418612,-1.2992155646523695,-1.6361799905459646
1502,ANNE BOLEYN,anne boleyn,anne boleyn,,NOUN,famous people,"Politicians,history",,,0.8543046357615894,53,17,76,5,0.0617283950617283,0.7571428571428571,1.0,0.217391304347826,,,-15.223920921313782,4.57142857142857,3.33333333333333,3.48,2.88888888888889,2.84,25.0,23.0,1.0,,,1.9459101490553128,3.610917912644224,25.0,23.0,-0.3455662104255288,-1.242379478089509,-0.6182238063674177,-0.15858883433926918,0.986417853617291,-0.8423897810424505,0.11135596541020831,-0.2595825856782765,,,0.7296154241972042,1.986437842689389,0.05623774285626626,-1.085808622410532,-1.0417183492684077,-0.2470977819159182,-0.2392718513413406,0.9900015941086876,-1.2452140513286538,0.1109828577472651,-0.35377301758566815,,,0.7302037201767971,1.5886996776194877,0.8407491795180967
1503,ANDY WARHOL,andy warhol,andy warhol,,NOUN,famous people,Artist,,,0.8647058823529412,72,11,75,12,0.1379310344827586,0.8674698795180723,1.0740740740740742,0.0869565217391304,,,-15.07339478226194,4.57142857142857,4.18518518518519,4.2,3.35714285714286,3.24,27.0,23.0,1.0,,,,,27.0,23.0,-0.27149213635145464,-1.3728142606982046,-0.4676976673155746,0.24141116566073118,0.986417853617291,-0.12238978104245035,0.963207817262068,0.20867138257569318,,,,,0.06663898944761804,-0.8530593954891132,-1.1510861461634916,-0.18693401161624734,0.36423053856705967,0.9900015941086876,-0.18091562661705238,0.9599805072899132,0.2843885097479954,,,,,0.9962468772118798
1504,VORACIOUS,voracious,voracious,,ADJ,,,,,0.7569444444444444,35,34,74,1,0.0133333333333333,0.5072463768115942,1.3461538461538465,2.9411764705882355,1.2553,1.2553,-14.18793142602572,1.95238095238095,2.07407407407407,3.76,2.85714285714286,4.0,26.0,17.0,0.0,1.986732,2.302585,0.0,0.0,26.0,17.0,0.0005876357283176592,1.4814056881509006,0.41776568892064425,1.001411165660731,-1.6326297654303292,-0.5623897810424507,-1.1479032938490517,-0.2913286174243068,-0.5168987923588042,-1.89129947923588,-1.2162947248581086,-1.624480069954835,-0.04112244846087876,0.0018464187799440892,1.2421385858936436,0.16697670654163788,1.5108850793930189,-1.6385612491077346,-0.8313202194963648,-1.1440571459244648,-0.39703820587947375,-0.6139575440695356,-1.270107613829628,-1.2172754350691373,-1.2992155646523695,-0.614776892657716
1505,KRISTIN,kristin,kristin,,NOUN,common names,girl,,,0.8181818181818182,56,19,70,9,0.1139240506329113,0.7466666666666667,1.0,0.0,,,-13.418366311287356,3.80952380952381,2.62962962962963,3.92,3.21428571428571,2.72,26.0,22.0,0.0,,,,,26.0,22.0,-0.3455662104255288,-1.459770782437335,1.187330803659009,-0.27858883433926884,0.22451309171253087,-0.4023897810424506,-0.5923477382934914,0.06581423971854328,,,,,0.020114925276495055,-1.085808622410532,-1.2239980107602144,0.4745640736620589,-0.42032256831386,0.22532876699118518,-0.5948094584493421,-0.5903630266575208,0.08969516242585175,,,,,0.30071631725163867
1506,SNEAKERS,sneakers,sneakers,,NOUN,clothing,shoes,,,0.8164556962025317,50,26,79,3,0.0365853658536585,0.6578947368421053,1.5555555555555556,2.391304347826087,2.3692,2.0792,-13.446083257716165,4.55,4.66666666666667,4.72,3.78571428571429,2.4,27.0,23.0,0.0,2.397895,3.89182,1.0986122886681098,1.6094379124341005,27.0,23.0,0.20998934513002676,0.931533565388752,1.1596138572302,-0.5985888343392691,0.9649892821887205,0.3976102189575492,1.444689298743548,0.6372428111471233,-0.10573579235880404,-0.30206447923588,-0.11768243618999885,-0.015042157520734456,0.01838880329720849,0.6598105795001072,0.7810782656496612,0.4634858914350052,-0.9031244802405802,0.9684951708460088,0.5877443467857701,1.439848743987926,0.8684685517143997,-0.12558993821714232,-0.20285227123309746,-0.11777732467752701,-0.012030313906796193,0.27491094946612077
