,word_upper,word_lower,pos,acc,hits,misses,correct.rejections,false.alarms,# meanings (human),# synonyms (human),# meanings (Wordnet),# synonyms (Wordnet),Subtlex frequency,Log Subtlex frequency,Subtlex CD,Log Subtlex CD,Arousal,Concreteness,Familiarity,Imageability,Valence,GloVe distinctiveness,# subjects (human) meanings,1/# meanings (human),# subjects (human) synonyms,# synonyms (human) + 1,1/# synonyms (human),false.alarm.rate,hit.rate
1701,SOLIDARITY,solidarity,n,0.7643678160919541,58,24,75,17,1.14814814814815,2.2,1,1,0.78,1.6128,0.37,1.5051,2.63636363636364,1.88,4.7,1.8333333333333304,3.75862068965517,0.09666828819315333,27,0.8709677419354825,20,3.2,0.3125,0.18478260869565216,0.7073170731707317
1702,SOLOMON,solomon,n,0.8765432098765432,70,7,72,13,1.14814814814815,0.0434782608695652,1,1,3.04,2.1931,0.77,1.8195,2.31818181818182,3.7037037037037,3.75862068965517,2.89655172413793,3.10344827586207,0.10821558311889498,27,0.8709677419354825,23,1.0434782608695652,0.9583333333333334,0.15294117647058825,0.9090909090909092
1703,SOMBER,somber,s,0.7425149700598802,46,34,78,9,1.31034482758621,3.2962962962963,2,7,0.31,1.2304,0.19,1.2304,1.27272727272727,1.9259259259259296,4.51724137931035,2.27586206896552,2.20689655172414,0.12230218259103165,29,0.7631578947368404,27,4.296296296296299,0.23275862068965494,0.10344827586206896,0.575
1704,SOMEDAY,someday,r,0.7337278106508875,42,39,82,6,1.1923076923076898,2.14285714285714,1,1,33.84,3.2373,14.83,3.0952,2.8,1.7857142857142905,4.93333333333333,1.35714285714286,3.28571428571429,0.15642079683955956,26,0.8387096774193564,28,3.14285714285714,0.31818181818181845,0.06818181818181818,0.5185185185185185
1705,SOMEHOW,somehow,r,0.6785714285714286,34,46,80,8,1.24,1.3478260869565202,2,6,45.29,3.3638,20.36,3.2327,2.18181818181818,1.64,4.77777777777778,1.18518518518519,3.03846153846154,0.1929445806560427,25,0.8064516129032259,23,2.34782608695652,0.4259259259259263,0.09090909090909093,0.425
1706,SOMEWHAT,somewhat,r,0.7321428571428571,53,27,70,18,1.18518518518519,1.9166666666666696,2,11,9.1,2.6675,4.79,2.6053,2.1111111111111103,1.40740740740741,4.925925925925929,1.28,3.03448275862069,0.15756512737057618,27,0.8437499999999966,24,2.9166666666666696,0.3428571428571425,0.20454545454545456,0.6625
1707,SON,son,n,0.8580246913580247,59,20,80,3,1.31034482758621,1.48148148148148,2,5,410.76,4.3212,61.34,3.7115,2.5,4.296296296296299,4.79310344827586,3.96551724137931,4.13793103448276,0.09329446459955608,29,0.7631578947368404,27,2.48148148148148,0.4029850746268659,0.03614457831325301,0.7468354430379747
1708,SOON,soon,r,0.7344632768361582,41,43,89,4,1.13333333333333,2.8695652173913,1,4,257.65,4.1186,66.8,3.7485,3.0416666666666696,1.80769230769231,4.85714285714286,1.57142857142857,3.59259259259259,0.1339585344542476,30,0.8823529411764732,23,3.8695652173913,0.25842696629213513,0.04301075268817205,0.4880952380952381
1709,SOOTHE,soothe,v,0.8011695906432749,53,27,84,7,1.3448275862069,2.81481481481481,2,5,1.29,1.8261,0.74,1.7993,1.45454545454545,2.18518518518519,4.55172413793103,2.21428571428571,4.68965517241379,0.10604039316242984,29,0.7435897435897417,27,3.81481481481481,0.2621359223300974,0.07692307692307693,0.6625
1710,SORORITY,sorority,n,0.8545454545454545,62,17,79,7,1.26666666666667,0.545454545454545,1,1,1.88,1.9868,0.66,1.7482,3.3333333333333304,3.5,4.64285714285714,3.89285714285714,3.44444444444444,0.08898777794129252,30,0.7894736842105243,22,1.545454545454545,0.647058823529412,0.08139534883720931,0.7848101265822784
1711,SORROW,sorrow,n,0.7125748502994012,39,39,80,9,1.25925925925926,3.2173913043478297,5,12,6.86,2.5453,2.9,2.3874,2.77777777777778,1.85714285714286,4.92857142857143,2.64,1.5357142857142905,0.13528079864226222,27,0.7941176470588229,23,4.21739130434783,0.2371134020618555,0.10112359550561796,0.5
1712,SOUNDLY,soundly,r,0.6818181818181818,32,43,73,6,1.32142857142857,1.80769230769231,2,4,0.69,1.5563,0.37,1.5051,2.7391304347826098,1.6551724137931,4.59259259259259,1.6,3.2758620689655205,0.11458807443950553,28,0.7567567567567576,26,2.80769230769231,0.35616438356164354,0.0759493670886076,0.4266666666666667
1713,SPANIARD,spaniard,n,0.8742857142857143,63,19,90,3,1.25,0.565217391304348,1,1,0.49,1.415,0.19,1.2304,3.0,3.8518518518518494,4.2758620689655205,3.4,3.24137931034483,0.06081469774679149,28,0.8,23,1.5652173913043481,0.6388888888888887,0.03225806451612903,0.7682926829268293
1714,SPARKLING,sparkling,n,0.7961783439490446,53,21,72,11,1.67857142857143,2.51851851851852,7,20,2.0,2.0128,1.05,1.9494,4.0,3.0689655172413794,4.8518518518518485,3.88,4.42857142857143,0.10659017001632244,28,0.5957446808510634,27,3.51851851851852,0.28421052631578936,0.13253012048192772,0.7162162162162162
1715,SPARTA,sparta,n,0.8372093023255814,63,17,81,11,1.16666666666667,0.0476190476190476,1,1,1.8,1.9685,0.2,1.2553,4.0454545454545485,3.73076923076923,4.142857142857141,3.28,3.0,0.07711008184743963,24,0.8571428571428547,21,1.0476190476190477,0.9545454545454544,0.11956521739130435,0.7875
1716,SPASM,spasm,n,0.8379888268156425,64,21,86,8,1.25925925925926,1.43478260869565,2,4,1.1,1.7559,0.54,1.6628,4.11111111111111,3.39285714285714,4.89655172413793,3.4,1.7931034482758603,0.10005236360629396,27,0.7941176470588229,23,2.4347826086956497,0.4107142857142861,0.0851063829787234,0.7529411764705882
1717,SPAWN,spawn,n,0.8029197080291971,47,19,63,8,1.77777777777778,2.18181818181818,3,5,1.82,1.9731,0.67,1.7559,3.15789473684211,2.89285714285714,4.75862068965517,3.2916666666666696,2.55172413793103,0.11862711948778472,27,0.5624999999999993,22,3.18181818181818,0.3142857142857145,0.11267605633802814,0.7121212121212122
1718,SPEAR,spear,n,0.7777777777777778,60,28,80,12,1.9259259259259296,1.73684210526316,4,11,4.55,2.3674,1.29,2.0374,4.09090909090909,4.68,4.93333333333333,4.5,2.37931034482759,0.1244114903385047,27,0.5192307692307682,19,2.73684210526316,0.3653846153846151,0.13043478260869565,0.6818181818181818
1719,SPECIFICALLY,specifically,r,0.7333333333333333,45,33,76,11,1.0,2.65217391304348,1,1,10.27,2.7202,5.28,2.6474,2.6,2.03571428571429,4.89655172413793,1.46666666666667,3.35714285714286,0.09735695347083582,28,1.0,23,3.65217391304348,0.2738095238095237,0.1264367816091954,0.5769230769230769
1720,SPECULATE,speculate,v,0.7657142857142857,53,30,81,11,1.2962962962963,2.17391304347826,4,23,1.22,1.7993,0.69,1.7709,2.94444444444444,1.74074074074074,4.93103448275862,1.56,2.9285714285714306,0.1368197137454752,27,0.7714285714285692,23,3.17391304347826,0.31506849315068497,0.11956521739130435,0.6385542168674698
1721,SPEEDO,speedo,,0.8258064516129032,56,18,72,9,1.18518518518519,0.95,0,0,0.59,1.4914,0.26,1.3617,3.18181818181818,4.5,4.75862068965517,4.54166666666667,2.96551724137931,0.08149462456193086,27,0.8437499999999966,20,1.95,0.5128205128205129,0.1111111111111111,0.7567567567567568
1722,SPHERE,sphere,n,0.8064516129032258,59,30,91,6,1.4642857142857095,1.85185185185185,7,20,2.47,2.1038,0.56,1.6812,2.52173913043478,4.0,4.8148148148148096,4.6,3.1724137931034497,0.12170767826029975,28,0.6829268292682947,27,2.8518518518518503,0.3506493506493508,0.061855670103092786,0.6629213483146067
1723,SPINACH,spinach,n,0.8361581920903954,61,22,87,7,1.11111111111111,0.454545454545455,2,5,2.55,2.1173,1.07,1.959,2.31818181818182,5.0,4.8518518518518485,4.8518518518518485,3.26923076923077,0.08775441809462567,27,0.9000000000000009,22,1.454545454545455,0.6874999999999998,0.07446808510638298,0.7349397590361446
1724,SPLINTER,splinter,n,0.7810650887573964,57,25,75,12,1.96666666666667,1.6666666666666698,4,9,1.47,1.8808,0.64,1.7404,3.4782608695652204,4.46153846153846,4.82142857142857,4.142857142857141,1.77777777777778,0.1000954601173732,30,0.5084745762711856,21,2.6666666666666696,0.3749999999999995,0.13793103448275862,0.6951219512195121
1725,SPOKANE,spokane,n,0.8192771084337349,61,20,75,10,1.0,0.4375,1,1,0.47,1.3979,0.19,1.2304,2.68181818181818,3.84,3.4,3.3333333333333304,3.20689655172414,0.0920062412350164,23,1.0,16,1.4375,0.6956521739130435,0.1176470588235294,0.7530864197530864
1726,SPOKE,spoke,n,0.7239263803680982,37,41,81,4,1.74074074074074,2.625,7,19,38.63,3.2947,17.94,3.1778,2.72222222222222,3.39285714285714,4.86206896551724,3.36,3.14285714285714,0.08600010966130879,27,0.5744680851063833,24,3.625,0.27586206896551724,0.047058823529411764,0.4743589743589744
1727,SPONGES,sponges,n,0.8072916666666666,64,28,91,9,1.85714285714286,1.29166666666667,9,19,1.14,1.7709,0.51,1.6435,1.76,4.8518518518518485,5.0,4.83333333333333,3.03448275862069,0.08653432815301595,28,0.5384615384615377,24,2.2916666666666696,0.4363636363636357,0.09,0.6956521739130435
1728,SPONTANEOUS,spontaneous,a,0.7108433734939759,49,33,69,15,1.2,2.34782608695652,2,5,4.18,2.3304,1.94,2.2148,4.41666666666667,2.08,4.64285714285714,1.7857142857142905,3.96296296296296,0.12131067306304395,30,0.8333333333333334,23,3.34782608695652,0.2987012987012989,0.17857142857142858,0.5975609756097561
1729,SPOT,spot,n,0.6787878787878788,38,42,74,11,2.53571428571429,3.375,20,63,61.57,3.4971,24.19,3.3075,2.24,4.03703703703704,5.0,4.06666666666667,2.86206896551724,0.13311583465835286,28,0.3943661971830979,24,4.375,0.2285714285714285,0.12941176470588234,0.475
1730,SPRINKLERS,sprinklers,n,0.7857142857142857,48,26,73,7,1.42857142857143,0.958333333333333,1,1,0.94,1.6902,0.49,1.6232,3.12,4.518518518518519,4.92857142857143,4.76666666666667,3.51724137931034,0.07246962087220156,28,0.6999999999999993,24,1.958333333333333,0.5106382978723405,0.0875,0.6486486486486487
1731,SPUN,spun,v,0.725,40,33,76,11,1.92857142857143,1.51851851851852,8,16,1.69,1.9395,0.97,1.9138,3.2173913043478297,2.75862068965517,4.40740740740741,3.08,2.86206896551724,0.09619620263807016,28,0.5185185185185182,27,2.51851851851852,0.3970588235294115,0.1264367816091954,0.547945205479452
1732,SQUADRON,squadron,n,0.7870967741935484,48,26,74,7,1.1923076923076898,1.5,3,3,4.39,2.3522,1.05,1.9494,3.5,3.51851851851852,4.0333333333333306,3.375,2.7241379310344795,0.07715777696714526,26,0.8387096774193564,18,2.5,0.4,0.08641975308641975,0.6486486486486487
1733,SQUALOR,squalor,n,0.8118279569892473,56,32,95,3,1.2173913043478302,3.0,1,3,0.29,1.2041,0.17,1.1761,2.8695652173913,2.35714285714286,3.93333333333333,2.96428571428571,1.86206896551724,0.10097513913060507,23,0.8214285714285688,24,4.0,0.25,0.030612244897959183,0.6363636363636364
1734,SQUAWKING,squawking,v,0.8373493975903614,59,20,80,7,1.40740740740741,1.92,2,13,1.53,1.8976,0.63,1.7324,3.95652173913043,3.0,4.44444444444444,3.12,1.89655172413793,0.10013978253233788,27,0.7105263157894723,25,2.92,0.3424657534246575,0.08045977011494253,0.7468354430379747
1735,SQUEAMISH,squeamish,s,0.8322147651006712,50,19,74,6,1.07407407407407,2.58620689655172,1,5,0.88,1.6628,0.48,1.6128,3.69565217391304,2.07407407407407,4.73333333333333,2.42857142857143,1.93103448275862,0.11752706093858448,27,0.9310344827586242,29,3.5862068965517206,0.2788461538461541,0.075,0.7246376811594203
1736,SQUEEZED,squeezed,v,0.7884615384615384,48,25,75,8,1.4642857142857095,1.77777777777778,9,39,2.31,2.0755,1.26,2.0294,3.56521739130435,3.1724137931034497,4.8518518518518485,3.56,2.6551724137931,0.12874189400447014,28,0.6829268292682947,27,2.77777777777778,0.3599999999999997,0.0963855421686747,0.6575342465753424
1737,SQUIRM,squirm,n,0.7784431137724551,55,25,75,12,1.27586206896552,2.6296296296296298,2,9,0.82,1.6335,0.49,1.6232,3.54545454545455,2.88461538461538,4.68965517241379,3.44827586206897,2.25,0.12104088407349785,29,0.7837837837837821,27,3.6296296296296298,0.2755102040816326,0.13793103448275862,0.6875
1738,SQUIRRELS,squirrels,n,0.8457142857142858,69,14,79,13,1.44827586206897,0.444444444444444,2,2,2.06,2.0253,0.89,1.8808,3.13636363636364,4.96296296296296,4.86206896551724,5.0,3.62068965517241,0.11557944201155668,29,0.6904761904761884,27,1.4444444444444442,0.6923076923076925,0.14130434782608695,0.8313253012048193
1739,STABBED,stabbed,v,0.8051282051282052,68,25,89,13,1.33333333333333,2.75862068965517,3,9,9.45,2.6839,3.99,2.5263,4.58333333333333,3.740740740740741,4.9,4.321428571428569,1.24137931034483,0.09824213541854944,27,0.7500000000000019,29,3.75862068965517,0.2660550458715598,0.12745098039215685,0.7311827956989247
1740,STACK,stack,n,0.7254901960784313,58,38,90,18,2.0714285714285703,1.80769230769231,8,41,6.1,2.4942,3.21,2.4314,2.7727272727272703,3.5,4.8518518518518485,4.125,3.0689655172413794,0.09334033852101524,28,0.4827586206896555,26,2.80769230769231,0.35616438356164354,0.16666666666666666,0.6041666666666666
1741,STADIUM,stadium,n,0.8228571428571428,61,22,83,9,1.07142857142857,1.33333333333333,1,4,6.12,2.4955,2.19,2.2672,3.34782608695652,4.72413793103448,4.888888888888889,4.84,3.6551724137931,0.09304748461413292,28,0.9333333333333346,27,2.3333333333333304,0.4285714285714292,0.09782608695652174,0.7349397590361446
1742,STAFFER,staffer,n,0.7245508982035929,42,40,79,6,1.17391304347826,1.8695652173913,1,2,0.24,1.1139,0.14,1.1139,2.18181818181818,3.84615384615385,4.41379310344828,2.88,3.0689655172413794,0.05749851867252834,23,0.8518518518518524,23,2.8695652173913,0.348484848484849,0.07058823529411765,0.5121951219512195
1743,STALE,stale,v,0.779874213836478,47,26,77,9,1.55172413793103,2.51851851851852,3,6,2.92,2.1761,1.55,2.1173,1.45454545454545,3.07407407407407,4.68965517241379,2.27586206896552,1.86206896551724,0.13083128749444814,29,0.6444444444444463,27,3.51851851851852,0.28421052631578936,0.10465116279069768,0.6438356164383562
1744,STANLEY,stanley,n,0.8148148148148148,46,18,64,7,1.40740740740741,0.0,2,6,18.61,2.9777,2.04,2.2355,2.39130434782609,3.740740740740741,4.23333333333333,2.57142857142857,3.10714285714286,0.10435092846040744,27,0.7105263157894723,26,1.0,1.0,0.09859154929577464,0.71875
1745,STARING,staring,v,0.8022598870056498,51,32,91,3,1.11111111111111,1.68181818181818,7,23,23.45,3.0781,11.09,2.9689,2.6842105263157903,2.8518518518518503,4.89655172413793,3.16,2.60714285714286,0.15066801005066774,27,0.9000000000000009,22,2.68181818181818,0.3728813559322037,0.031914893617021274,0.6144578313253012
1746,STARLIGHT,starlight,n,0.7627118644067796,56,30,79,12,1.44444444444444,0.590909090909091,1,1,1.59,1.9138,0.55,1.6721,3.18181818181818,3.80769230769231,4.7407407407407405,4.481481481481481,4.6153846153846105,0.1009723584412825,27,0.6923076923076944,22,1.5909090909090908,0.6285714285714286,0.13186813186813187,0.6511627906976745
1747,START,start,n,0.7572254335260116,46,36,85,6,1.88888888888889,3.2173913043478297,22,79,340.1,4.2392,75.46,3.8015,3.31578947368421,2.60714285714286,4.96551724137931,2.72,3.8275862068965503,0.11769676337719348,27,0.529411764705882,23,4.21739130434783,0.2371134020618555,0.06593406593406594,0.5609756097560976
1748,STAT,stat,,0.8012422360248447,51,26,78,6,1.6666666666666698,1.89473684210526,0,0,2.8,2.1584,1.42,2.0792,3.45454545454545,2.57692307692308,4.23333333333333,1.7916666666666698,2.75862068965517,0.07511174104141022,27,0.5999999999999988,19,2.89473684210526,0.3454545454545458,0.07142857142857142,0.6623376623376623
1749,STATEMENTS,statements,n,0.6829268292682927,36,42,76,10,2.0,3.2272727272727297,7,14,5.47,2.4472,2.62,2.3444,2.40909090909091,3.08,4.8518518518518485,2.03703703703704,3.11538461538462,0.0778441241368921,28,0.5,22,4.22727272727273,0.2365591397849461,0.11627906976744184,0.4615384615384616
1750,STATESIDE,stateside,,0.8342857142857143,62,22,84,7,1.25,1.03448275862069,0,0,1.18,1.7853,0.6,1.7076,2.5833333333333304,2.81481481481481,4.5,2.46428571428571,3.3448275862069,0.08828697970464172,24,0.8,29,2.03448275862069,0.4915254237288135,0.07692307692307693,0.7380952380952381
1751,STATUS,status,n,0.7051282051282052,42,33,68,13,2.10344827586207,2.59259259259259,2,4,14.71,2.8756,6.26,2.721,2.40909090909091,1.88888888888889,4.75862068965517,1.85714285714286,3.55172413793103,0.07729601791489017,29,0.4754098360655736,27,3.59259259259259,0.27835051546391776,0.16049382716049382,0.56
1752,STELLA,stella,n,0.8491620111731844,70,16,82,11,1.46153846153846,0.1,1,3,9.33,2.6785,0.91,1.8865,2.4583333333333304,3.26923076923077,3.25,3.39285714285714,3.2592592592592595,0.0799432958305664,26,0.6842105263157903,20,1.1,0.9090909090909092,0.11827956989247312,0.813953488372093
1753,STEPPE,steppe,n,0.8092485549132948,54,30,86,3,1.05882352941176,0.7692307692307689,1,1,0.35,1.2788,0.05,0.6990000000000001,2.38888888888889,3.0,3.10344827586207,2.56,3.39285714285714,0.07195947609479493,17,0.9444444444444486,13,1.7692307692307692,0.5652173913043479,0.033707865168539325,0.6428571428571429
1754,STERILE,sterile,a,0.8159509202453987,56,22,77,8,1.9642857142857095,2.54545454545455,3,9,2.18,2.0492,1.16,1.9912,2.14285714285714,3.04,4.8148148148148096,2.44444444444444,3.0,0.09775984927442488,28,0.5090909090909103,22,3.54545454545455,0.2820512820512817,0.09411764705882353,0.7179487179487181
1755,STICKBALL,stickball,n,0.8288770053475936,60,29,95,3,1.07692307692308,0.65,1,2,0.25,1.1461,0.1,0.9542,3.4782608695652204,4.13793103448276,3.96296296296296,3.84,3.55172413793103,0.053504358679295885,26,0.9285714285714259,20,1.65,0.6060606060606061,0.030612244897959183,0.6741573033707865
1756,STICKUP,stickup,n,0.7515923566878981,44,30,74,9,1.4642857142857095,1.90909090909091,1,4,1.2,1.7924,0.48,1.6128,4.25,2.92307692307692,4.392857142857141,3.35714285714286,1.96296296296296,0.0532483203109236,28,0.6829268292682947,22,2.90909090909091,0.3437499999999999,0.10843373493975904,0.5945945945945946
1757,STIFFS,stiffs,n,0.7483870967741936,47,27,69,12,1.7692307692307698,2.2380952380952404,2,6,0.94,1.6902,0.55,1.6721,2.8333333333333304,2.9615384615384603,3.88888888888889,2.0714285714285703,1.9259259259259296,0.08292083461084344,26,0.5652173913043476,21,3.23809523809524,0.3088235294117645,0.14814814814814814,0.6351351351351351
1758,STILES,stiles,n,0.8086419753086421,55,20,76,11,1.26666666666667,0.916666666666667,1,1,2.8,2.1584,0.58,1.699,2.52380952380952,3.31034482758621,2.6666666666666696,2.36,2.96551724137931,0.0746326928041549,15,0.7894736842105243,12,1.916666666666667,0.5217391304347825,0.1264367816091954,0.7333333333333333
1759,STILL,still,n,0.6519607843137255,44,53,89,18,2.22222222222222,2.82608695652174,18,59,788.73,4.6045,93.12,3.8928,1.38888888888889,2.57142857142857,4.89655172413793,2.36,3.37931034482759,0.16565958353252394,27,0.4500000000000005,23,3.82608695652174,0.2613636363636363,0.16822429906542055,0.4536082474226804
1760,STOCKY,stocky,s,0.7796610169491526,54,29,84,10,1.3076923076923102,3.31818181818182,1,5,0.18,1.0,0.11,1.0,2.54545454545455,2.88461538461538,4.62962962962963,3.76923076923077,2.38461538461538,0.08983536943351526,26,0.7647058823529399,22,4.31818181818182,0.2315789473684209,0.10638297872340426,0.6506024096385542
1761,STOMACH,stomach,n,0.84,74,24,94,8,1.7142857142857095,1.51851851851852,6,23,33.82,3.237,14.53,3.0864,2.39130434782609,4.62068965517241,4.888888888888889,4.28,2.8275862068965503,0.1392394745570896,28,0.5833333333333348,27,2.51851851851852,0.3970588235294115,0.0784313725490196,0.7551020408163265
1762,STORAGE,storage,n,0.7886178861788617,46,13,51,13,1.25925925925926,1.43478260869565,6,18,8.86,2.6561,3.89,2.5145,1.72222222222222,3.39285714285714,4.96551724137931,3.56,3.1724137931034497,0.06779510090788582,27,0.7941176470588229,23,2.4347826086956497,0.4107142857142861,0.203125,0.7796610169491526
1763,STORK,stork,n,0.8484848484848485,69,25,99,5,1.34615384615385,0.23809523809523805,1,1,1.63,1.9243,0.66,1.7482,2.94444444444444,4.78571428571429,4.82758620689655,4.8,3.678571428571431,0.10523080802148264,26,0.7428571428571407,21,1.238095238095238,0.8076923076923078,0.04807692307692308,0.7340425531914894
1764,STOWAWAYS,stowaways,n,0.7734806629834254,56,30,84,11,1.11111111111111,0.826086956521739,1,1,0.49,1.415,0.17,1.1761,3.72222222222222,3.75,4.75862068965517,3.8,2.32142857142857,0.06480332133017615,27,0.9000000000000009,23,1.826086956521739,0.5476190476190477,0.11578947368421053,0.6511627906976745
1765,STRAIGHTAWAY,straightaway,n,0.8471337579617835,56,18,77,6,1.5357142857142905,2.4,3,16,1.0,1.716,0.54,1.6628,2.44,2.64285714285714,4.6551724137931,2.7666666666666697,3.41379310344828,0.11861383787876754,28,0.6511627906976726,25,3.4,0.29411764705882354,0.07228915662650602,0.7567567567567568
1766,STRAIGHTEN,straighten,v,0.7398843930635838,49,34,79,11,1.3703703703703702,1.875,6,15,11.2,2.7574,5.72,2.6821,2.22222222222222,2.88888888888889,4.93103448275862,3.25,3.3333333333333304,0.12324156845401113,27,0.7297297297297299,24,2.875,0.3478260869565217,0.12222222222222222,0.5903614457831325
1767,STRAIGHTJACKET,straightjacket,n,0.902439024390244,69,10,79,6,1.14814814814815,0.5517241379310339,1,2,0.14,0.9031,0.07,0.8451,4.2,4.67857142857143,4.55172413793103,4.82142857142857,1.62068965517241,0.08183219124666412,27,0.8709677419354825,29,1.5517241379310345,0.6444444444444446,0.07058823529411765,0.8734177215189873
1768,STRANDED,stranded,v,0.7065868263473054,44,35,74,14,1.42307692307692,2.2962962962963,4,9,3.0,2.1875,1.57,2.1239,3.7272727272727297,2.57692307692308,4.86206896551724,2.92,1.75862068965517,0.09469294981217588,26,0.7027027027027042,27,3.2962962962963,0.3033707865168536,0.1590909090909091,0.5569620253164557
1769,STRANGLER,strangler,n,0.7460317460317459,60,32,81,16,1.31034482758621,1.33333333333333,2,7,2.14,2.0414,0.35,1.4771,4.22727272727273,3.6296296296296298,4.48275862068965,3.1785714285714306,1.13793103448276,0.06664129202191213,29,0.7631578947368404,27,2.3333333333333304,0.4285714285714292,0.16494845360824742,0.6521739130434783
1770,STREAK,streak,n,0.8055555555555556,65,22,80,13,2.1481481481481497,2.1111111111111103,7,12,5.78,2.4713,2.54,2.3304,3.90909090909091,2.9615384615384603,4.82758620689655,3.12,3.24137931034483,0.09338158244894568,27,0.4655172413793099,27,3.11111111111111,0.3214285714285716,0.13978494623655913,0.7471264367816092
1771,STRENGTH,strength,n,0.7116564417177914,43,34,73,13,1.48148148148148,2.5833333333333304,9,30,36.92,3.2751,14.72,3.092,3.72222222222222,2.32142857142857,4.96428571428571,2.88,4.2758620689655205,0.10907535210099728,27,0.6750000000000006,24,3.5833333333333304,0.27906976744186074,0.1511627906976744,0.5584415584415584
1772,STRIKE,strike,n,0.75,54,38,87,9,2.73076923076923,3.40740740740741,27,70,45.57,3.3664,14.78,3.0938,4.22727272727273,3.23076923076923,4.92857142857143,3.64,2.06896551724138,0.1202125059278869,26,0.3661971830985917,27,4.40740740740741,0.2268907563025209,0.09375,0.5869565217391305
1773,STRUGGLE,struggle,n,0.7341772151898734,47,29,69,13,1.82142857142857,3.625,7,19,13.37,2.8344,6.44,2.7332,4.047619047619049,2.0,4.8518518518518485,2.59259259259259,1.92307692307692,0.15228435064633206,28,0.5490196078431376,24,4.625,0.21621621621621626,0.15853658536585366,0.618421052631579
1774,STUART,stuart,n,0.8214285714285714,56,22,82,8,1.5,0.24,3,5,12.76,2.8142,1.03,1.9395,2.2272727272727297,4.11111111111111,4.0,2.41379310344828,3.10344827586207,0.1030936046007144,24,0.6666666666666666,25,1.24,0.8064516129032259,0.08888888888888889,0.7179487179487181
1775,STUDIO,studio,n,0.7679558011049724,54,32,85,10,1.76666666666667,1.86363636363636,3,4,23.33,3.0759,6.75,2.7536,3.3333333333333304,4.12,4.67857142857143,4.03571428571429,3.59259259259259,0.07129590675172462,30,0.5660377358490556,22,2.8636363636363598,0.3492063492063497,0.10526315789473684,0.627906976744186
1776,STUMBLE,stumble,n,0.777027027027027,49,22,66,11,1.7037037037037,3.04545454545455,6,17,1.96,2.0043,1.13,1.9823,2.95454545454545,3.03846153846154,4.888888888888889,3.6296296296296298,2.1923076923076903,0.14912452037393606,27,0.5869565217391317,22,4.0454545454545485,0.2471910112359548,0.14285714285714285,0.6901408450704225
1777,STUNNINGLY,stunningly,r,0.7512953367875648,51,42,94,6,1.2,2.34615384615385,1,2,0.25,1.1461,0.15,1.1461,4.31818181818182,1.7692307692307698,4.75,1.92,4.2758620689655205,0.11359042485299416,25,0.8333333333333334,26,3.34615384615385,0.29885057471264337,0.06,0.5483870967741935
1778,SUBMERGING,submerging,n,0.7717391304347826,51,39,91,3,1.20689655172414,2.0,5,14,0.1,0.7782,0.05,0.6990000000000001,3.2727272727272703,3.2,4.64285714285714,3.60714285714286,2.46153846153846,0.09629300221756244,29,0.8285714285714272,21,3.0,0.3333333333333333,0.031914893617021274,0.5666666666666667
1779,SUBSTANTIAL,substantial,s,0.6864864864864865,63,25,64,33,1.55172413793103,3.3333333333333304,5,15,3.57,2.2625,1.94,2.2148,3.14285714285714,1.96296296296296,4.75862068965517,2.03448275862069,3.62068965517241,0.13001717907586302,29,0.6444444444444463,27,4.33333333333333,0.2307692307692309,0.3402061855670103,0.7159090909090909
1780,SUBTITLE,subtitle,n,0.7885714285714286,54,28,84,9,1.14814814814815,0.7619047619047621,3,4,1.02,1.7243,0.51,1.6435,2.09090909090909,3.34615384615385,4.83333333333333,3.6666666666666696,3.0689655172413794,0.03133785758670978,27,0.8709677419354825,21,1.761904761904762,0.5675675675675675,0.0967741935483871,0.6585365853658537
1781,SUBURBAN,suburban,a,0.8,66,22,82,15,1.88888888888889,1.22222222222222,1,1,2.29,2.0719,1.14,1.9868,2.17391304347826,3.44827586206897,4.7407407407407405,3.8,3.37931034482759,0.11068139050269134,27,0.529411764705882,27,2.22222222222222,0.4500000000000005,0.15463917525773194,0.75
1782,SUCCOTASH,succotash,n,0.8819875776397516,63,17,79,2,1.08695652173913,0.4666666666666671,1,1,0.35,1.2788,0.13,1.0792,2.40909090909091,3.80769230769231,3.2666666666666697,4.0,3.03448275862069,0.05940495819707351,23,0.9200000000000004,15,1.4666666666666668,0.6818181818181817,0.02469135802469136,0.7875
1783,SUCH,such,s,0.7267441860465116,35,45,90,2,1.5,1.10344827586207,2,2,291.22,4.1718,67.07,3.7503,2.1666666666666696,1.85714285714286,4.89655172413793,1.03571428571429,3.0,0.12342182323037328,26,0.6666666666666666,29,2.1034482758620703,0.4754098360655735,0.021739130434782608,0.4375
1784,SUDDEN,sudden,a,0.7397260273972602,34,35,74,3,1.125,2.8518518518518503,1,1,33.47,3.2325,15.62,3.1176,4.09090909090909,2.1153846153846203,4.86206896551724,1.68,2.60714285714286,0.16639959883048194,24,0.8888888888888888,27,3.8518518518518494,0.25961538461538475,0.03896103896103896,0.4927536231884058
1785,SUGARCOAT,sugarcoat,v,0.8433734939759037,61,18,79,8,1.53333333333333,2.2727272727272703,2,4,0.33,1.2553,0.2,1.2553,2.875,2.07692307692308,4.57142857142857,1.9642857142857095,3.18518518518519,0.07079994813775542,30,0.6521739130434796,22,3.2727272727272703,0.3055555555555558,0.09195402298850576,0.7721518987341772
